HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,GroupNum,FirstName,LastName,Deck,Num,Split
Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,5009,01,,,F,1020,P
Mars,False,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,False,5010,01,poloos,sincy,F,1021,P
Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5012,01,benny,joynewtonks,G,811,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,2102.0,0.0,0.0,True,5013,01,kaye,wagnerray,F,953,S
5014,False,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,False,5014,01,quan,porté,D,162,P
Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,5014,02,moste,porté,F,1022,P
Europa,False,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,False,5015,01,geno,lowerrudy,C,194,S
Mars,False,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,False,5016,01,honda,bert,F,1023,P
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5017,01,raptax,giba,F,954,S
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,5018,01,shanie,pooles,G,812,P
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,False,5019,01,olly,hebernandry,F,955,S
Earth,False,PSO J318.5-22,18.0,False,648.0,19.0,0.0,0.0,4.0,True,5020,01,annon,anthompson,F,956,S
Europa,False,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,True,5021,01,celavar,fulacid,B,167,P
Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,False,5023,01,briney,griffy,G,813,P
Earth,False,TRAPPIST-1e,33.0,False,1042.0,50.0,0.0,9.0,0.0,False,5025,01,ronard,arner,F,1024,P
Earth,False,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,False,5027,01,noria,kiddley,E,321,S
Europa,False,55 Cancri e,47.0,False,1904.0,18.0,0.0,89.0,4411.0,False,5028,01,enifak,plattering,A,61,S
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5032,01,kochard,dicely,E,322,S
Earth,False,TRAPPIST-1e,36.0,False,0.0,52.0,8.0,0.0,4160.0,False,5034,01,briany,sellahaney,G,824,S
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,5035,01,sethew,coolerson,G,825,S
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,5036,01,robyny,walterson,G,814,P
Earth,False,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,False,5036,02,eleah,walterson,G,814,P
Mars,False,TRAPPIST-1e,16.0,False,1285.0,,14.0,1386.0,0.0,False,5039,01,jayrin,bate,F,958,S
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5039,02,hule,bate,F,958,S
Mars,False,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,True,5039,03,rionk,bate,F,958,S
Mars,False,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,False,5039,04,cakes,bate,F,958,S
Europa,False,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,False,5040,01,enibik,dynigic,C,195,S
Europa,False,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,False,5040,02,alsha,dynigic,C,195,S
Earth,False,TRAPPIST-1e,18.0,False,8.0,1.0,4.0,419.0,304.0,True,5042,01,lorice,estiagosen,F,1026,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,False,5044,01,sanya,palmes,G,826,S
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5044,02,,,G,826,S
Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,5048,01,lerion,moodson,,,
Earth,False,TRAPPIST-1e,31.0,False,433.0,111.0,238.0,86.0,0.0,False,5050,01,loree,wolfernan,F,1028,P
Mars,False,TRAPPIST-1e,49.0,False,1176.0,0.0,20.0,103.0,0.0,False,5051,01,tous,flité,E,324,S
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,5052,01,crick,khart,F,961,S
Mars,False,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,True,5052,02,,,F,961,S
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,5057,01,idave,simmonders,G,816,P
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,5058,01,goos,apie,F,963,S
Mars,False,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,False,5058,02,gork,apie,F,963,S
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,5058,03,leos,apie,F,963,S
Earth,False,55 Cancri e,21.0,False,639.0,0.0,0.0,0.0,0.0,False,5059,01,nancis,ryanga,F,1030,P
Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5060,01,algork,honatte,C,157,P
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5060,02,instan,honatte,C,157,P
Europa,False,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,False,5060,03,segino,honatte,C,157,P
Europa,False,55 Cancri e,29.0,True,530.0,418.0,0.0,,9129.0,False,5060,04,alhaino,honatte,C,157,P
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5061,01,furudah,patoetic,C,196,S
Europa,False,TRAPPIST-1e,54.0,False,0.0,8246.0,0.0,56.0,118.0,True,5061,02,mediton,patoetic,C,196,S
Earth,False,,46.0,False,971.0,0.0,20.0,0.0,5.0,False,5062,01,sallie,bushallert,E,325,S
Earth,False,TRAPPIST-1e,18.0,False,,794.0,16.0,0.0,0.0,True,5063,01,kennie,solinez,G,830,S
Europa,False,55 Cancri e,22.0,False,1961.0,82.0,0.0,3025.0,2406.0,False,5064,01,alraiam,gocent,A,62,S
Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5065,01,asellan,crueld,E,326,S
Europa,False,55 Cancri e,26.0,False,606.0,1080.0,0.0,2011.0,0.0,False,5065,02,,,E,326,S
Earth,False,55 Cancri e,36.0,False,0.0,1808.0,0.0,344.0,0.0,True,5067,01,kerryn,wolfernan,F,964,S
Earth,,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5068,01,nadie,polliamposs,E,314,P
Earth,False,PSO J318.5-22,56.0,False,1309.0,0.0,69.0,1.0,0.0,False,5069,01,andary,hurchez,F,965,S
Earth,False,,20.0,,542.0,175.0,0.0,5.0,0.0,True,5070,01,lillia,collinson,F,966,S
Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,5072,01,brina,saley,G,817,P
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,False,5072,02,melica,saley,G,817,P
Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5073,01,vere,frité,F,1033,P
Mars,False,TRAPPIST-1e,35.0,False,4608.0,0.0,926.0,382.0,0.0,False,5074,01,gorsp,biba,F,967,S
Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,False,5076,01,alicey,wolferguson,G,818,P
Earth,False,,21.0,False,1.0,0.0,143.0,558.0,1.0,False,5080,01,herina,buckeelez,F,969,S
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,5083,01,cary,pooles,G,820,P
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,5084,01,askedus,fuelightic,E,315,P
Europa,False,TRAPPIST-1e,32.0,False,8151.0,2052.0,1919.0,7352.0,754.0,False,5084,02,batrix,fuelightic,E,315,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,15.0,455.0,95.0,0.0,True,5085,01,alie,grahangory,F,970,S
Mars,False,TRAPPIST-1e,44.0,False,2575.0,3.0,20.0,0.0,,False,5087,01,sunk,birt,F,1036,P
Earth,False,55 Cancri e,22.0,False,0.0,0.0,0.0,1600.0,168.0,True,5088,01,jonard,horndley,F,972,S
Europa,False,TRAPPIST-1e,39.0,False,3926.0,2030.0,0.0,1483.0,611.0,False,5089,01,alrakan,aivering,B,170,P
Europa,False,TRAPPIST-1e,19.0,False,0.0,3750.0,0.0,0.0,41.0,True,5089,02,celeon,aivering,B,170,P
Earth,,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,5090,01,,,G,821,P
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,5090,02,luzel,willy,G,821,P
5090,False,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5090,03,joyton,willy,G,821,P
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,5090,04,adamy,willy,G,821,P
Earth,False,PSO J318.5-22,32.0,False,793.0,0.0,0.0,0.0,0.0,False,5090,05,annya,willy,E,316,P
Earth,False,,11.0,False,0.0,0.0,0.0,0.0,0.0,True,5090,06,scotte,willy,G,821,P
Earth,False,55 Cancri e,18.0,False,1471.0,59.0,95.0,1109.0,330.0,False,5091,01,,,F,973,S
Europa,False,55 Cancri e,49.0,True,9.0,179.0,0.0,3.0,7865.0,False,5093,01,wasalam,cluthosexy,C,158,P
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,5095,01,coate,snoff,F,1038,P
Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,5097,01,hughan,peterstarks,G,823,P
Earth,False,TRAPPIST-1e,25.0,False,0.0,181.0,671.0,0.0,0.0,True,5097,02,nandy,peterstarks,G,823,P
Earth,False,55 Cancri e,51.0,False,6.0,0.0,706.0,0.0,0.0,True,5097,03,eulahy,peterstarks,F,1039,P
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,5103,01,proxima,poless,E,317,P
Earth,False,,31.0,False,25.0,712.0,0.0,16.0,0.0,True,5104,01,keitha,waltonnedy,G,833,S
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,5105,01,holey,sullones,,,
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5106,01,helle,barrez,G,834,S
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,5108,01,louisy,hughriend,G,825,P
Earth,False,PSO J318.5-22,47.0,False,83.0,1.0,0.0,654.0,3.0,True,5109,01,hilia,joycerton,G,835,S
Europa,False,TRAPPIST-1e,25.0,False,0.0,3.0,0.0,763.0,3541.0,False,5111,01,sarid,unkcatted,B,171,P
Europa,False,TRAPPIST-1e,28.0,False,29.0,394.0,0.0,712.0,4360.0,False,5111,02,aske,unkcatted,B,171,P
Europa,False,TRAPPIST-1e,32.0,False,0.0,419.0,0.0,1984.0,521.0,False,5111,03,mino,unkcatted,B,171,P
Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,5112,01,chainon,spadicage,C,198,S
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5112,02,achiram,ainatint,C,198,S
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,5112,03,sadaton,opshaft,C,198,S
Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5115,01,diason,whibid,C,199,S
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5115,02,megrezn,whibid,C,199,S
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5116,01,ars,prity,F,980,S
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,5116,02,fros,prity,F,980,S
Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,5120,01,flams,bate,E,320,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,464.0,321.0,0.0,90.0,True,5122,01,line,knoxtones,F,981,S
Earth,False,,41.0,False,256.0,109.0,0.0,340.0,0.0,False,5124,01,kimmie,greeves,F,1044,P
Earth,False,55 Cancri e,29.0,False,0.0,0.0,22.0,738.0,0.0,False,5125,01,timmie,rocknight,F,982,S
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,5126,01,isotone,unaring,C,200,S
Earth,False,TRAPPIST-1e,31.0,False,0.0,679.0,0.0,0.0,213.0,True,5127,01,leneva,yanton,G,837,S
Earth,False,TRAPPIST-1e,16.0,False,43.0,0.0,0.0,1893.0,119.0,False,5127,02,faithy,yanton,F,983,S
Mars,False,TRAPPIST-1e,65.0,False,56.0,0.0,1081.0,21.0,0.0,False,5128,01,forn,frazo,F,1045,P
Mars,False,TRAPPIST-1e,21.0,False,0.0,1.0,2832.0,0.0,0.0,True,5128,02,frus,frazo,F,1045,P
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5129,01,anthia,savaraldez,G,827,P
Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,5130,01,timmy,klindsayer,G,838,S
Earth,False,TRAPPIST-1e,42.0,False,5049.0,477.0,0.0,0.0,0.0,False,5132,01,veremy,ellson,G,828,P
Earth,False,55 Cancri e,36.0,False,0.0,0.0,846.0,0.0,0.0,True,5133,01,benry,litthews,G,829,P
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,5133,02,hene,litthews,G,829,P
Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,True,5133,03,lina,litthews,G,829,P
Earth,False,55 Cancri e,19.0,False,107.0,0.0,505.0,48.0,0.0,False,5133,04,done,litthews,F,1046,P
Earth,False,TRAPPIST-1e,26.0,False,0.0,910.0,13.0,10.0,15.0,False,5133,05,lynnon,pugherman,F,1046,P
Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5133,06,shanya,josey,G,829,P
Earth,False,TRAPPIST-1e,26.0,False,1528.0,1.0,0.0,0.0,0.0,False,5133,07,,,F,1046,P
Earth,False,TRAPPIST-1e,35.0,False,0.0,116.0,51.0,0.0,701.0,False,5133,08,lawren,josey,F,1046,P
Earth,False,55 Cancri e,24.0,False,0.0,0.0,0.0,704.0,0.0,False,5136,01,eulah,currisones,F,984,S
5137,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5137,01,milyn,llobsoney,G,839,S
Europa,False,55 Cancri e,40.0,False,0.0,3815.0,0.0,322.0,0.0,True,5138,01,brakis,shming,A,47,P
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5140,01,elancy,pughanders,G,840,S
Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,5142,01,kies,cre,F,1050,P
Mars,False,TRAPPIST-1e,20.0,False,859.0,3.0,0.0,939.0,0.0,False,5142,02,bler,cre,F,1050,P
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5142,03,mark,cre,F,1050,P
Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,5142,04,toisps,prin,F,1050,P
Earth,True,TRAPPIST-1e,19.0,,0.0,0.0,0.0,0.0,0.0,True,5144,01,,,G,830,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5145,01,shaele,mathison,G,841,S
Earth,False,55 Cancri e,26.0,False,7.0,751.0,0.0,38.0,0.0,True,5146,01,maura,cainghannon,F,986,S
Earth,False,TRAPPIST-1e,13.0,False,0.0,63.0,54.0,20.0,916.0,False,5148,01,garyan,canields,F,1051,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,5148,02,jeanny,moodsey,G,831,P
Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5151,01,flark,cotik,F,1052,P
Europa,False,TRAPPIST-1e,40.0,False,0.0,553.0,10.0,2787.0,52.0,False,5152,01,porrimp,aillyber,B,199,S
Mars,False,TRAPPIST-1e,34.0,True,38.0,0.0,606.0,0.0,404.0,False,5154,01,sunch,buche,E,321,P
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5156,01,sabiark,traild,B,200,S
Europa,False,TRAPPIST-1e,29.0,False,0.0,4198.0,227.0,1.0,1415.0,True,5156,02,atonon,traild,B,200,S
Earth,,TRAPPIST-1e,40.0,False,814.0,12.0,2.0,,79.0,True,5157,01,melia,gardsondez,G,844,S
Earth,False,TRAPPIST-1e,16.0,False,0.0,1.0,0.0,,61.0,False,5158,01,willah,jacostaney,F,1054,P
Earth,False,TRAPPIST-1e,37.0,False,732.0,,,156.0,0.0,False,5160,01,ricke,hayersents,G,832,P
Mars,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5161,01,goos,cheen,D,156,S
Mars,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,5162,01,hoce,barne,F,988,S
Mars,False,55 Cancri e,39.0,False,98.0,0.0,125.0,0.0,1082.0,False,5162,02,dow,barne,F,988,S
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5163,01,ellie,beckeey,E,322,P
Earth,False,TRAPPIST-1e,40.0,False,151.0,0.0,713.0,0.0,0.0,True,5163,02,jillie,hewson,E,322,P
Earth,False,TRAPPIST-1e,63.0,False,0.0,281.0,94.0,0.0,270.0,True,5165,01,alancy,collinson,F,989,S
Mars,False,TRAPPIST-1e,32.0,False,382.0,0.0,477.0,22.0,2.0,True,5166,01,cor,porki,D,163,P
Earth,False,TRAPPIST-1e,47.0,False,1.0,17.0,0.0,1069.0,0.0,False,5167,01,joana,crayeson,F,990,S
Earth,False,55 Cancri e,23.0,False,0.0,306.0,392.0,9.0,13.0,False,5170,01,jeandy,hurchez,F,1056,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,7.0,0.0,190.0,501.0,False,5171,01,julin,estiagosen,F,991,S
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5173,01,supies,biba,F,1057,P
Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,5174,01,hekark,alenter,C,159,P
Europa,False,TRAPPIST-1e,29.0,False,6.0,5.0,0.0,6235.0,434.0,False,5174,02,mesarid,alenter,C,159,P
Earth,False,TRAPPIST-1e,21.0,False,582.0,0.0,0.0,148.0,53.0,False,5175,01,andice,maystuarey,G,834,P
Earth,False,TRAPPIST-1e,23.0,False,576.0,207.0,0.0,0.0,9.0,False,5176,01,helle,sawyerson,E,323,P
Europa,False,TRAPPIST-1e,26.0,True,0.0,0.0,0.0,0.0,0.0,True,5177,01,aldebah,gealably,B,201,S
Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,5179,01,nesch,aillyber,C,160,P
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5180,01,felia,gillock,G,835,P
Europa,,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,5181,01,minkark,motled,B,175,P
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,5182,01,crisey,georgasey,G,836,P
Earth,False,TRAPPIST-1e,25.0,False,322.0,0.0,81.0,3.0,298.0,True,5182,02,berna,georgasey,G,836,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5184,01,joelan,folemonley,G,837,P
Mars,False,TRAPPIST-1e,29.0,False,523.0,0.0,21.0,4.0,811.0,False,5185,01,cruts,flie,E,330,S
Earth,False,TRAPPIST-1e,21.0,False,41.0,651.0,2.0,29.0,0.0,False,5186,01,monah,harry,F,1058,P
5187,False,TRAPPIST-1e,20.0,False,949.0,0.0,0.0,5.0,0.0,False,5187,01,ranuts,mellé,E,324,P
Earth,False,TRAPPIST-1e,34.0,False,0.0,160.0,0.0,611.0,44.0,False,5188,01,chesty,bootez,G,838,P
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5188,02,elindy,hessey,G,838,P
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,5188,03,wally,bootez,G,838,P
Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,1513.0,False,5190,01,jillie,barrilloney,F,994,S
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5192,01,tostex,khaf,F,995,S
Europa,False,TRAPPIST-1e,34.0,False,0.0,914.0,0.0,2433.0,647.0,True,5193,01,betenar,craing,C,202,S
Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5194,01,sabi,ainatint,B,176,P
Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,5194,02,astonon,ainatint,B,176,P
Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,5196,01,gracey,haynard,G,839,P
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,5196,02,jenn,haynard,G,839,P
Earth,False,,20.0,False,0.0,4.0,761.0,22.0,1.0,True,5197,01,rician,fowlaney,E,325,P
Mars,False,TRAPPIST-1e,45.0,False,878.0,0.0,430.0,0.0,0.0,False,5198,01,lish,fla,F,1059,P
Europa,False,TRAPPIST-1e,35.0,False,0.0,725.0,3415.0,,1.0,False,5199,01,luxonon,cuplial,D,158,S
Earth,,TRAPPIST-1e,21.0,False,1961.0,96.0,0.0,54.0,40.0,False,5201,01,melara,daughtson,F,1060,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5202,01,jeret,berges,G,840,P
Earth,False,PSO J318.5-22,46.0,False,0.0,153.0,,0.0,397.0,False,5204,01,jodip,hughriend,F,1061,P
Earth,False,TRAPPIST-1e,22.0,False,261.0,0.0,0.0,107.0,1132.0,False,5205,01,mabley,roachez,F,997,S
Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5205,02,juanna,roachez,G,845,S
Earth,,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5205,03,dorene,roachez,G,845,S
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5206,01,alley,briggston,G,841,P
Earth,False,PSO J318.5-22,60.0,False,0.0,0.0,789.0,283.0,3.0,False,5206,02,myrace,briggston,F,1062,P
Earth,False,PSO J318.5-22,48.0,False,0.0,2.0,72.0,554.0,143.0,False,5206,03,ericia,briggston,G,841,P
Earth,False,55 Cancri e,18.0,False,51.0,339.0,1.0,0.0,436.0,True,5207,01,bonyan,chanan,E,331,S
Earth,False,TRAPPIST-1e,31.0,False,1364.0,0.0,0.0,0.0,21.0,False,5207,02,rossie,chanan,F,998,S
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5208,01,sadalm,unressind,C,163,P
Europa,False,55 Cancri e,41.0,False,717.0,641.0,2.0,1559.0,4828.0,False,5208,02,alcorix,unressind,C,163,P
Earth,False,TRAPPIST-1e,26.0,False,168.0,,382.0,166.0,0.0,True,5209,01,eriky,lambleyoun,F,999,S
Earth,False,TRAPPIST-1e,29.0,False,0.0,43.0,693.0,0.0,0.0,True,5210,01,,,F,1063,P
Earth,False,TRAPPIST-1e,24.0,False,666.0,938.0,1.0,0.0,,False,5211,01,hen,barrelliver,E,332,S
Earth,False,TRAPPIST-1e,25.0,False,10.0,0.0,908.0,5.0,0.0,True,5213,01,nathy,pottley,F,1064,P
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,5214,01,antony,hersons,G,842,P
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,5216,01,clard,hardson,G,843,P
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5217,01,sitron,briouse,B,177,P
Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5217,02,canon,wingcoling,B,177,P
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,525.0,1889.0,False,5218,01,leony,powery,F,1000,S
Mars,False,TRAPPIST-1e,21.0,False,2206.0,0.0,353.0,0.0,19.0,False,5220,01,jackok,cooki,D,165,P
Earth,False,TRAPPIST-1e,25.0,False,0.0,528.0,8.0,153.0,0.0,False,5221,01,jilla,herreras,F,1065,P
Mars,False,55 Cancri e,47.0,False,275.0,0.0,,24.0,0.0,True,5223,01,munda,ble,F,1002,S
Mars,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,True,5223,02,goles,ble,F,1002,S
Mars,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,5223,03,koot,fla,F,1002,S
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,56.0,564.0,880.0,False,5224,01,diandy,mckinn,F,1003,S
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5225,01,chrets,sincy,E,334,S
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5226,01,joyn,hahnstoneal,G,848,S
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,5227,01,darlie,morrencis,G,849,S
Earth,False,,16.0,False,0.0,0.0,19.0,971.0,0.0,False,5229,01,allene,balley,E,335,S
Mars,False,TRAPPIST-1e,23.0,False,263.0,0.0,1548.0,44.0,0.0,True,5230,01,dow,tité,F,1004,S
Mars,False,TRAPPIST-1e,16.0,False,271.0,0.0,2251.0,117.0,0.0,True,5234,01,tote,chmad,F,1067,P
Earth,False,TRAPPIST-1e,29.0,False,30.0,0.0,605.0,267.0,6.0,False,5235,01,allyn,olivasquez,G,844,P
Earth,False,TRAPPIST-1e,46.0,False,1.0,0.0,898.0,0.0,96.0,True,5236,01,juanna,lardsonald,E,326,P
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,5238,01,gailia,blainson,G,845,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5239,01,jeroy,beckeetter,G,852,S
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5240,01,loisey,melez,G,853,S
Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,5242,01,briney,ellahan,G,854,S
Earth,False,TRAPPIST-1e,24.0,False,1231.0,0.0,0.0,1.0,3.0,True,5243,01,lanedy,mclardson,F,1005,S
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5243,02,dont,melez,G,855,S
Mars,False,TRAPPIST-1e,38.0,False,218.0,0.0,586.0,770.0,0.0,False,5244,01,tax,tité,F,1006,S
Earth,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,5246,01,glene,drakeekss,G,847,P
